index,date,tweets,isRetweet,isDeleted,avg_sentiment_score,sum_sentiment_score,retweets,favorites,word_count,positive,negative,neutral,s&p_%change,s&p_up/down
742,2019-10-30,34,15,0,5.677267901448792,2403.4799999999996,542696,1436001,2505,19,0,15,0.002312707673395413,up
743,2019-10-31,37,19,1,5.438390100349904,2145.65,526307,1173460,2304,14,5,17,-0.0030653593161591827,down
744,2019-11-01,37,4,5,5.645147224755019,2996.2400000000002,508320,2213314,3138,20,1,16,0.005306924645297145,up
745,2019-11-04,38,13,3,5.380053042457672,2545.9900000000007,494875,1514627,2723,14,7,17,-0.00022408248523504907,down
746,2019-11-05,40,23,3,5.535313146486382,2876.6600000000003,463445,879167,3027,21,6,13,-0.0020059503705881537,down
747,2019-11-06,23,7,0,5.780195849349224,1786.36,288100,1001507,1823,16,0,7,0.0005463012410856892,up
748,2019-11-07,19,3,0,5.578097983800273,1420.4200000000003,289893,1110161,1520,7,3,8,-0.0005960725839412999,down
749,2019-11-08,6,3,0,5.9301190809190825,287.58,121485,293412,287,3,0,2,0.0038393762271805142,up
750,2019-11-11,38,15,0,5.554077298775181,2326.7000000000003,517039,1478434,2469,17,6,10,0.002168576688488255,up
751,2019-11-12,14,4,1,5.5010354931472945,906.1600000000003,179994,624508,972,6,2,6,0.0008286911435570317,up
752,2019-11-13,43,30,0,5.34164610220103,2397.54,549023,783710,2596,14,5,23,0.003196994733574439,up
753,2019-11-14,34,21,0,5.350312122447033,1893.7300000000002,387276,898495,2027,13,5,16,0.0019024130065516808,up
754,2019-11-15,43,23,3,5.46710041505016,2599.18,648196,1193061,2751,21,5,11,0.004034865541815584,up
755,2019-11-18,14,1,1,5.618360149519258,1041.1,218536,774768,1122,7,0,5,0.0013214355501878707,up
756,2019-11-19,38,31,2,5.283038981080647,1823.8800000000003,463798,487043,1995,9,7,20,-0.002324583642873474,down
757,2019-11-20,37,20,1,5.511750159874335,2022.55,548211,1168786,2131,16,4,16,-0.001990570776640238,down
758,2019-11-21,35,12,0,5.513388740641416,2678.65,538871,1368614,2841,18,1,14,-0.0015923972783969155,down
759,2019-11-22,30,15,3,5.4066883281327724,1511.1199999999997,464948,803417,1616,10,5,12,-0.00035992461028069704,down
760,2019-11-25,11,5,0,5.755365151515152,435.1400000000001,156998,499830,447,6,0,4,0.005196556246983665,up
761,2019-11-26,25,15,0,5.513906070541153,1513.5299999999997,296710,687302,1624,11,3,9,0.0018086740426974132,up
762,2019-11-27,11,3,0,5.996482363315696,265.42,351516,1333567,258,8,1,0,0.002587798093739785,up
763,2019-11-29,3,1,0,5.845969696969696,138.25,81531,362078,142,2,0,1,-0.001970002393876455,down
764,2019-12-02,35,7,0,5.556485564755717,2814.9700000000007,533325,1743763,2953,16,1,17,-0.009536072034436896,down
765,2019-12-03,33,29,1,5.694230585071494,1674.2,286021,331264,1747,22,3,8,0.0018753709954403934,up
766,2019-12-04,31,24,1,5.522499426990889,1930.9999999999998,419989,479131,2014,18,3,10,0.0029837312711454697,up
767,2019-12-05,25,14,2,5.659950387534792,1832.1300000000003,396397,1068669,1905,15,0,10,-0.0005706666182321843,down
768,2019-12-06,26,9,0,5.51470506153404,1710.22,368686,1180678,1820,13,2,10,0.003601646955167449,up
769,2019-12-09,18,7,1,5.423113960113961,377.63999999999993,421993,710230,410,7,6,5,-0.0018779149290748323,down
770,2019-12-10,48,33,1,5.523058518234957,3204.3600000000006,484868,1122395,3385,28,8,12,-0.0009058248185461268,down
771,2019-12-11,78,66,6,5.423466213963994,4220.58,766561,760424,4521,36,10,31,0.0018751121741208989,up
772,2019-12-12,112,89,3,5.433699263050656,4798.909999999999,1114926,1168520,5179,45,16,50,0.008703625068547171,up
773,2019-12-13,30,9,0,5.578704906229038,2166.570000000001,474859,1717930,2289,12,3,15,0.0006789973841572568,up
774,2019-12-16,58,37,10,5.45563489281002,3236.790000000001,642112,922998,3481,24,13,18,0.002456337038974969,up
775,2019-12-17,17,0,0,5.675466222457259,1696.98,246551,1050193,1758,12,0,4,-0.0009012587119996037,down
776,2019-12-18,53,28,1,5.383312879978734,2883.7100000000005,698164,1844648,3184,20,19,14,-0.001273802989374191,down
777,2019-12-19,81,67,7,5.3720641727757545,4222.110000000001,1007662,1661163,4583,24,16,40,0.004087951308772213,up
778,2019-12-20,41,16,1,5.571782337639184,3150.43,764193,1935451,3281,24,5,11,-0.0006546357180116168,down
779,2019-12-23,28,20,3,5.215432268775501,1864.38,286169,541153,2125,6,9,13,-0.0006323643368869443,down
780,2019-12-24,16,3,1,5.414362508836192,1154.5200000000002,278333,969594,1206,7,3,4,-0.0006417920077658173,down
781,2019-12-26,21,4,4,5.183506668298103,1801.2800000000004,322600,1177514,2004,3,6,12,0.003938386586818593,up
782,2019-12-27,29,16,0,5.715794632737543,1691.0699999999997,389466,968491,1720,18,2,9,-0.002220341658708182,down
783,2019-12-30,3,1,0,5.934452380952382,146.94,41657,176988,142,2,0,1,-0.005802322926028452,down
784,2019-12-31,35,10,3,5.442134199077388,2402.56,574896,2049397,2526,12,6,17,0.004852013675731043,up
785,2020-01-02,17,8,0,5.446452767390848,1026.47,244119,678692,1123,8,3,6,0.0040621007118886365,up
786,2020-01-03,32,19,5,5.178939186573127,2103.1000000000004,776861,1887408,2342,7,9,15,0.0026314455666556877,up
787,2020-01-06,8,0,0,5.151209899143995,587.7800000000001,240559,1230659,661,1,1,4,0.00892914781820697,up
788,2020-01-07,33,29,11,5.345344130765255,1537.44,422604,579435,1673,11,6,16,-0.0014436696358039248,down
789,2020-01-08,2,1,0,5.683333333333334,187.33999999999997,174703,713124,198,1,0,1,0.0044648938603186455,up
790,2020-01-09,29,13,2,5.7733457415600276,1525.0000000000002,455249,1886579,1595,14,2,12,0.0026545751028059644,up
791,2020-01-10,39,25,0,5.6413726593209566,2324.0599999999995,347965,1130827,2440,24,5,10,-0.005015512995598391,down
792,2020-01-13,25,14,4,5.280651983307819,1884.0400000000004,545375,1376843,2067,6,3,15,0.005196981045707992,up
793,2020-01-14,7,2,0,5.855826530612245,435.49,162801,711447,457,4,0,3,-0.0006696990988385611,down
794,2020-01-15,36,26,0,5.578902296006462,2287.82,488346,879021,2370,18,2,16,0.0021387694970933712,up
795,2020-01-16,20,10,0,5.712190778949293,1211.54,305859,1156311,1234,12,0,7,0.004190194921999163,up
796,2020-01-17,38,21,7,5.625575245201454,2464.2,627589,1743817,2581,21,2,14,0.0017932656041254784,up
797,2020-01-21,11,1,0,5.948221836156046,803.35,209230,908865,819,8,1,2,-7.226372477947695e-05,down
798,2020-01-22,144,126,3,5.456328467571527,6675.290000000001,1240579,1169836,7156,61,24,59,-0.0024834745588105897,down
799,2020-01-23,25,1,0,5.576196753246754,1570.69,392423,1727546,1711,11,1,13,0.002946530953917017,up
800,2020-01-24,62,42,0,5.346652316515244,3377.1199999999994,796252,1695355,3675,18,13,27,-0.01128982805604295,down
801,2020-01-27,21,9,2,5.397041988258654,1110.5500000000002,345193,945800,1229,8,2,8,-0.0010871127679776763,down
802,2020-01-28,53,34,0,5.535671812922725,2740.6600000000008,509713,1240445,2896,26,8,15,0.006417095357219593,up
803,2020-01-29,40,16,2,5.593121262382018,2581.02,626300,1893224,2726,21,2,16,-0.004882278304162009,down
804,2020-01-30,40,24,2,5.4120218129823385,1794.7500000000002,525328,1003895,1912,15,6,13,0.00835571294183235,up
805,2020-01-31,22,11,0,5.474270686823058,1234.97,348998,1036992,1320,9,6,7,-0.017307844320951327,down
806,2020-02-03,33,19,2,5.952242847539591,1910.63,588294,1510157,1923,27,1,3,0.004098085200741568,up
807,2020-02-04,54,45,0,5.405461541325858,2855.560000000001,518976,1191149,3040,20,7,26,0.00517586072290911,up
808,2020-02-05,34,26,0,5.467404116308528,1477.38,745539,1801346,1572,13,3,14,0.00294144180108541,up
809,2020-02-06,10,2,1,5.563682692307692,482.76000000000005,204829,732706,502,4,0,4,0.00025713829330948354,up
810,2020-02-07,66,46,0,5.455862041871759,3372.8000000000006,960825,1636312,3544,29,13,23,-0.002347469347826335,down
811,2020-02-10,13,5,1,5.615898925960918,1041.15,263768,824138,1076,6,0,7,0.010189031276600528,up
812,2020-02-11,33,20,1,5.381447326111391,1515.64,594804,1108653,1626,11,9,12,-0.0024124867323275837,down
813,2020-02-12,33,4,0,5.472624101202199,2643.5299999999993,590002,2182657,2827,13,4,14,0.0026553778371160358,up
814,2020-02-13,9,1,0,5.5202722398138,902.5100000000001,205823,885803,960,5,1,3,0.002388674421132421,up
815,2020-02-14,24,3,3,5.955132608732807,2140.86,325324,1180483,2156,21,1,2,0.000615685227104218,up
816,2020-02-18,43,8,13,5.4923102892319715,3106.5299999999997,500430,1610695,3335,18,6,19,0.0003710255697557769,up
817,2020-02-19,33,24,1,5.329769600769601,1763.5600000000004,342120,630935,1919,12,9,12,0.0017039481190994324,up
818,2020-02-20,38,14,0,5.6306520757534635,2351.2400000000007,508336,1731849,2468,21,4,11,-0.0021358017733302593,down
819,2020-02-21,33,19,0,5.682620727440512,2093.34,309053,876680,2175,21,5,7,-0.006769825918762089,down
820,2020-02-24,35,22,1,5.6607313961740955,1741.5499999999997,489779,1493672,1819,18,3,10,-0.009737265344259305,down
821,2020-02-25,23,12,0,5.46162615191004,1072.28,307781,677317,1152,8,4,10,-0.034187105045798714,down
822,2020-02-26,48,29,1,5.477206128709871,2539.3899999999994,553432,1227376,2746,25,11,12,-0.0074875027019253295,down
823,2020-02-27,7,3,0,5.550921387790953,302.31999999999994,103314,239238,319,2,0,3,-0.027356386506984704,down
824,2020-02-28,23,3,2,5.515801586515661,2111.7,388698,1472639,2260,12,1,9,0.012794429104135871,up
825,2020-03-02,61,36,4,5.70197680198903,3794.9400000000014,766890,1459062,3942,39,3,19,0.03898420789887234,up
826,2020-03-03,25,2,8,5.637051828590157,2069.68,297020,1154030,2146,15,3,4,-0.030063312677208437,down
827,2020-03-04,46,12,5,5.758950613884543,3041.52,595391,2250760,3160,29,5,12,0.02770093310350501,up
828,2020-03-05,28,9,3,5.414229181839792,1644.8799999999999,471756,1738442,1818,10,6,10,-0.016828692923433988,down
829,2020-03-06,36,19,1,5.80288939861561,1712.8300000000006,322625,962415,1774,22,2,10,0.006150621590068646,up
830,2020-03-09,35,17,6,5.38026631349327,2327.54,601451,1653079,2496,15,9,11,-0.040968695859006664,down
831,2020-03-10,27,8,2,5.641231048375493,1646.8700000000003,386176,1153741,1683,18,5,4,0.024435930054138855,up
832,2020-03-11,29,10,0,5.937996558962985,1928.08,409110,1503019,1957,23,0,6,-0.02980613394641816,down
833,2020-03-12,40,31,1,5.389828334120977,2329.359999999999,363630,805272,2514,14,7,18,-0.05709927852123532,down
834,2020-03-13,25,10,0,5.312144145763413,2032.4299999999994,511891,1869644,2210,9,7,9,0.054875711792169234,up
835,2020-03-16,17,6,1,5.561722763795345,1011.5600000000002,427875,1736541,1070,9,3,2,-0.04881634731229964,down
836,2020-03-17,49,42,1,5.355295818995818,2499.1200000000003,466019,1079793,2742,17,10,21,0.04268118069141755,up
837,2020-03-18,34,17,2,5.5002807356042664,2160.6900000000005,555330,2319454,2295,13,5,16,-0.015760271701210797,down
838,2020-03-19,14,8,1,5.49508547008547,599.79,297440,830823,634,7,4,2,0.006647188667941129,up
839,2020-03-20,56,52,0,5.396150954052535,3352.3000000000006,268210,303327,3628,23,9,23,-0.05222991606765179,down
840,2020-03-23,42,30,1,5.399929437094071,2661.9999999999995,716533,1988042,2867,15,8,18,-0.023272286717925486,down
841,2020-03-24,46,24,1,5.566638729652939,2488.57,705674,2092812,2637,22,5,16,0.043886872596153176,up
842,2020-03-25,31,18,0,5.4418045887445885,1977.7100000000005,496469,1828109,2084,10,5,15,0.007238284646339684,up
843,2020-03-26,8,3,0,5.568922632514545,463.42,154881,747728,481,4,1,3,0.05148544430756437,up
844,2020-03-27,22,3,3,5.669598250907341,1916.6999999999998,374079,1632975,1988,13,0,9,-0.005634146236234743,down
845,2020-03-30,15,7,0,5.719666245791246,663.1,241842,845685,692,9,2,1,0.02644409980886214,up
846,2020-03-31,24,14,0,5.517856503467012,1594.42,450612,1062846,1685,10,5,9,-0.011511824988506416,down
847,2020-04-01,7,3,0,5.324222003314883,344.71999999999997,152980,557673,372,3,1,1,-0.011040509967190876,down
848,2020-04-02,15,7,0,5.547792436709828,1122.28,231855,787430,1201,7,2,6,0.027805063946733686,up
849,2020-04-03,15,6,0,5.773920822766977,785.8599999999999,195765,722091,818,9,1,3,-0.010445668575844192,down
850,2020-04-06,20,8,1,5.502725173998963,1160.6399999999999,419970,1620621,1247,6,2,9,0.033122819103991126,up
851,2020-04-07,19,3,1,5.620089682539683,868.0200000000002,371933,1449223,923,9,2,1,-0.028933961198228407,down
852,2020-04-08,22,5,2,5.488817182019594,1580.7000000000003,518812,2379169,1696,9,2,10,0.02420110986964621,up
853,2020-04-09,8,4,0,5.563961820586821,617.7099999999999,149435,797705,646,5,1,2,0.004620138367873612,up
854,2020-04-13,24,10,3,5.609955547632722,1606.3100000000002,424982,1613636,1726,11,6,7,-0.007486209430490494,down
855,2020-04-14,16,5,0,5.589394080008705,785.9399999999999,422024,1434409,825,7,1,3,0.014601960560767138,up
856,2020-04-15,12,6,0,5.613501657360352,676.99,184400,572916,713,8,1,3,-0.004392477740336802,down
857,2020-04-16,7,1,0,5.292409747746491,573.98,300006,1094940,630,3,1,2,7.500374852632809e-05,up
858,2020-04-17,15,1,0,5.390596773596774,951.1700000000001,516978,2287213,1037,4,4,7,0.01130375339714791,up
859,2020-04-20,11,4,1,5.485442868958997,705.7900000000001,385554,1122350,744,5,4,1,-0.00789290350662794,down
860,2020-04-21,36,20,1,5.368629289494473,2540.460000000001,752555,1962521,2690,13,7,16,-0.017326136784110203,down
861,2020-04-22,22,12,0,5.491620392234029,1210.06,455208,1457101,1254,10,5,7,0.004096347574082575,up
862,2020-04-23,33,9,0,5.728676481949805,2065.48,374787,1085743,2131,25,1,4,-0.004490386970719779,down
863,2020-04-24,30,14,2,5.531990820913742,2055.09,407055,1385304,2168,16,3,10,0.008568497183012828,up
864,2020-04-27,38,26,0,5.485873896895635,1888.55,776461,1517091,2049,16,9,12,0.008347811051472314,up
865,2020-04-28,22,14,0,5.450218137418138,904.5699999999999,488228,941176,976,9,6,5,-0.016003679990152272,down
866,2020-04-29,21,16,0,5.533226706061681,1264.7600000000004,221769,508189,1352,14,5,2,0.007212724958127306,up
867,2020-04-30,67,46,17,5.334106227742164,3350.9600000000005,1183683,1949980,3643,21,13,30,-0.006305202327897436,down
868,2020-05-01,38,22,0,5.399679719160391,2240.85,489362,1270073,2387,18,6,11,-0.013377107662295162,down
869,2020-05-04,11,1,0,5.591139105339105,1092.5300000000002,301834,1255294,1141,6,0,4,0.00985075715592218,up
870,2020-05-05,33,14,1,5.719915943186119,2392.88,447908,1641920,2518,22,2,9,-0.00015334974552488748,down
871,2020-05-06,13,5,0,5.632892784469011,751.01,224714,772569,795,5,0,6,-0.01204241635457818,down
872,2020-05-07,10,4,0,5.693764923801688,541.1400000000001,169229,550668,556,7,1,0,0.0010179521620078114,up
873,2020-05-08,12,1,0,5.593389277389278,814.2799999999999,240773,1031512,839,5,1,3,0.007209073901772267,up
874,2020-05-11,56,34,2,5.31348924218515,2944.2200000000007,949023,2039779,3197,17,15,22,0.005052369161999295,up
875,2020-05-12,53,26,1,5.412267995892996,2929.1900000000005,840163,2598556,3146,22,6,21,-0.023602613709814462,down
876,2020-05-13,26,15,0,5.278209415584415,1436.2800000000002,492975,1419634,1532,8,6,12,-0.016002214095511662,down
877,2020-05-14,28,13,1,5.761471793472889,1470.4599999999998,646981,1571498,1489,19,2,5,0.020740429620303612,up
878,2020-05-15,40,26,0,5.553194926369926,1969.6500000000003,691960,1679074,2074,17,7,15,0.01192600596631541,up
879,2020-05-18,35,10,4,5.535816968484363,1813.0799999999997,829385,2446265,1921,17,3,15,0.013744587430188564,up
880,2020-05-19,23,10,3,5.482486675611383,1285.73,321146,854817,1367,11,7,1,-0.008699122711016803,down
881,2020-05-20,53,25,5,5.5046802299689865,2957.39,845481,2210549,3163,19,10,20,0.006087500706668725,up
882,2020-05-21,24,9,0,5.682014479014747,1380.72,480004,1410947,1450,15,2,5,-0.007218957003898713,down
883,2020-05-22,51,15,3,5.670554780449268,3284.1500000000005,706256,2040488,3428,33,5,10,0.0025101005332355915,up
884,2020-05-26,19,1,1,5.430531139133574,1817.6200000000001,493398,1941761,1949,5,3,10,-0.004097779579895748,down
885,2020-05-27,41,19,1,5.438173194240418,2757.0000000000005,946140,2874146,2971,16,5,18,0.006791232956589898,up
886,2020-05-28,64,34,4,5.497212063335785,3767.660000000001,966584,2511463,3992,31,9,21,-0.00554062594396819,down
887,2020-05-29,18,2,1,5.346348360748982,1327.83,741342,3162795,1466,4,2,8,0.006326962614829233,up
888,2020-06-01,13,3,1,5.5345440845704,730.24,542240,2118172,778,7,1,5,0.00557788021450764,up
889,2020-06-02,77,47,0,5.5924751831366635,4584.429999999999,1878076,4009874,4822,49,10,17,0.005233667293647057,up
890,2020-06-03,56,30,4,5.402173934183181,3562.0,1137305,3092028,3798,23,10,23,0.007735072366980985,up
891,2020-06-04,102,56,2,5.425528597402862,5720.419999999996,2110646,5207368,6052,44,21,36,0.0002539044675402741,up
892,2020-06-05,153,125,0,5.584191604679629,8481.370000000003,976277,2578965,8866,89,12,51,0.009510545148639664,up
893,2020-06-08,16,0,0,5.539520680636275,1027.98,470022,2237330,1115,6,3,3,0.010147119862832614,up
894,2020-06-09,45,27,0,5.533650989148517,2549.060000000001,782758,2425112,2685,24,5,16,-0.001910838593748198,down
895,2020-06-10,19,2,3,5.720163514958908,1292.9099999999999,459091,1799274,1338,11,2,4,-0.007244627084253202,down
896,2020-06-11,39,10,7,5.471328535741996,3184.310000000001,733668,2740013,3334,17,6,16,-0.03887586476601795,down
897,2020-06-12,36,24,2,5.48121842586426,1720.2699999999998,656191,1198676,1841,14,4,18,-0.00968075297698848,down
898,2020-06-15,10,2,0,5.371645753272069,718.8900000000001,484427,1568369,780,2,1,7,0.024327293355755647,up
899,2020-06-16,14,8,0,5.614911885333466,933.5400000000001,263852,620691,973,7,0,6,-0.001999364420312988,down
900,2020-06-17,20,17,1,5.705588973526473,927.0599999999998,610629,606363,958,10,5,5,-0.007219054645256725,down
901,2020-06-18,50,3,1,5.628167063959776,3920.96,801491,3557476,4079,32,4,11,0.004417081115999141,up
902,2020-06-19,23,2,0,5.616980412806148,1686.96,727866,2774028,1742,11,1,8,-0.013549719443605808,down
903,2020-06-22,25,1,0,5.556651214843098,1925.8200000000002,592629,2410358,2013,12,3,8,0.007574985163891382,up
904,2020-06-23,30,13,0,5.350369717279625,1816.2800000000007,557693,1870480,1935,9,5,16,-0.00236082203322406,down
905,2020-06-24,11,2,0,5.3359132309719275,739.0299999999999,384142,1572972,796,3,1,6,-0.020572124973050474,down
906,2020-06-25,30,14,0,5.508025141649074,1925.49,785233,2262002,2047,15,4,11,0.012197174162895362,up
907,2020-06-26,14,5,0,5.575477409587317,796.2299999999999,423429,1445330,865,8,3,3,-0.02087397599337008,down
908,2020-06-29,51,38,0,5.228891781492413,2209.440000000002,1240309,1233640,2345,16,24,9,0.011478836473274773,up
909,2020-06-30,30,22,0,5.474836202487988,1520.92,666417,1628086,1611,13,4,11,0.016421903089854164,up
910,2020-07-01,50,25,2,5.462773190046233,2836.04,1010102,2032008,3039,15,6,22,0.0032003996399234693,up
911,2020-07-02,26,4,2,5.6227171783475045,1495.33,407401,1427520,1608,12,2,7,-0.004335701118423256,down
912,2020-07-06,22,2,2,5.118774433798953,1448.4100000000003,726848,2930974,1642,5,10,4,0.007742531335643091,up
913,2020-07-07,9,2,0,5.583546284542526,584.06,292427,953408,628,5,1,1,-0.006669911128435989,down
914,2020-07-08,11,5,2,5.303901875901875,704.9799999999998,294172,1134081,744,6,2,3,0.005350300702546931,up
915,2020-07-09,24,5,4,5.228853888439602,1884.9400000000003,585298,1945098,2132,4,7,10,-0.00759401215688488,down
916,2020-07-10,21,7,0,5.6630618465355305,1247.0999999999997,476181,1882658,1311,12,3,4,0.010331602933451063,up
917,2020-07-13,21,14,3,5.410361265253089,1192.3400000000001,459295,1080370,1274,12,4,5,-0.015556586976483015,down
918,2020-07-14,23,19,0,5.365613500026543,1136.1000000000001,308923,562430,1228,9,5,9,0.01795859141463708,up
919,2020-07-15,31,16,0,5.589379409936092,1902.8400000000001,589696,1890720,2023,15,6,9,0.00017981481707764394,up
920,2020-07-16,12,8,0,5.644127525252526,807.04,163019,430869,827,7,0,5,0.002247241818108051,up
921,2020-07-17,24,16,1,5.366234593383932,1667.5500000000002,335279,737971,1802,7,2,14,0.000161285712248951,up
922,2020-07-20,3,1,0,5.95362433862434,203.95999999999998,90357,415182,208,2,0,1,0.00854453187112921,up
923,2020-07-21,9,2,0,5.6653905847239185,564.7700000000001,222978,1025814,591,6,0,3,-0.0034327374259130244,down
924,2020-07-22,16,14,0,5.543151553307803,918.1999999999999,173030,276947,962,9,2,5,0.006501020721134163,up
925,2020-07-23,55,45,1,5.409796487903379,3022.04,587613,1056041,3276,18,7,30,-0.01099753706909575,down
926,2020-07-24,16,8,1,5.764860173160174,798.3199999999999,353314,1233352,820,10,3,2,-0.0009166138261296816,down
927,2020-07-27,84,76,4,5.440044144056223,4641.220000000002,673811,1199465,4974,41,16,27,0.006077886933868175,up
928,2020-07-28,39,34,5,5.415594966348215,2270.28,783969,711215,2442,20,5,14,-0.004894482805118368,down
929,2020-07-29,51,23,1,5.460672890672359,3224.13,968381,2640449,3467,23,10,16,0.009673951661350851,up
930,2020-07-30,17,2,0,5.712837337805169,1478.11,498289,2125337,1521,10,1,5,0.0044743300725476895,up
931,2020-07-31,15,3,0,5.571214769127812,1177.54,383300,1154824,1236,6,1,6,0.00020491553457206103,up
932,2020-08-03,27,16,1,5.455715473782478,1888.97,537048,1604674,2033,12,3,11,0.0019311419962802774,up
933,2020-08-04,32,21,0,5.682775419588462,1872.78,516019,1727208,1933,19,2,9,0.005042702677673236,up
934,2020-08-05,22,6,0,5.51226407533679,1206.38,619488,1776879,1275,8,3,8,0.0031349842294366875,up
935,2020-08-06,36,25,8,5.472290672026387,1959.88,920685,1296961,2095,18,6,11,0.007820842933110791,up
936,2020-08-07,26,10,1,5.677349429746456,1362.19,414586,1554843,1435,12,2,9,0.0033622190791309514,up
937,2020-08-10,26,6,0,5.6645219934855815,1858.63,566291,1949708,1948,13,2,9,0.0013199878274753824,up
938,2020-08-11,12,1,1,5.816435255399342,987.22,275149,1189499,992,9,0,2,-0.010874317143985584,down
939,2020-08-12,27,3,1,5.8797954366104825,2161.5400000000004,456586,1649997,2125,24,2,0,0.0074178018183182455,up
940,2020-08-13,26,6,0,5.673698094165895,1087.86,665980,1789787,1141,11,4,2,0.00014230303057360938,up
941,2020-08-14,89,64,6,5.553259914847482,5151.990000000001,1109189,2310172,5403,51,14,23,0.0012438732639866044,up
942,2020-08-17,40,25,3,5.478908152958153,2124.81,646226,1495992,2275,25,6,9,0.00033419986756052535,up
943,2020-08-18,51,32,1,5.33916604439213,3296.809999999999,939850,1982850,3572,18,11,19,0.0008089629790172182,up
944,2020-08-19,44,29,1,5.490503923516677,2322.33,832372,2196435,2461,25,5,13,-0.005205559290302603,down
945,2020-08-20,41,20,0,5.660682842011788,2004.04,900725,2406636,2178,19,6,13,0.007448349684856731,up
946,2020-08-21,16,5,1,5.782867642478978,666.4599999999999,510107,1898869,684,9,1,3,0.0032929323797243164,up
947,2020-08-24,21,10,0,5.692278157514999,933.3199999999999,478839,1104729,975,12,0,7,0.0038588628913866227,up
948,2020-08-25,52,7,1,5.74203291211044,1176.6000000000001,758387,2759128,1296,10,1,7,0.0022323276268236864,up
949,2020-08-26,45,3,2,5.501833843240093,589.4599999999999,634162,2594780,703,3,0,5,0.008336307052453364,up
950,2020-08-27,45,8,1,5.231815820543094,430.23999999999995,542747,1975024,535,4,4,3,-0.00016924543005701091,down
951,2020-08-28,37,7,2,5.616956898921184,826.3399999999999,551211,2003366,945,7,1,6,0.0038115166795566467,up
952,2020-08-31,18,4,0,5.268664280451164,1306.5500000000002,495402,1697494,1463,5,5,5,-0.0026839446492118034,down
953,2020-09-01,46,27,0,5.529339190321673,2492.1800000000007,675731,1821428,2616,20,7,16,0.005476918015173073,up
954,2020-09-02,43,18,2,5.534824803956806,2770.4400000000005,901701,2594019,2941,21,4,17,0.0104634845179599,up
955,2020-09-03,27,6,1,5.650159617625963,2161.0600000000004,590520,2029577,2275,16,2,8,-0.030768003082322887,down
956,2020-09-04,23,3,0,5.8021666444810895,1363.16,435363,1763756,1435,11,2,4,-0.007713729512408609,down
957,2020-09-08,109,65,3,5.569081711246459,5683.04,1467098,3401750,6092,46,10,48,-0.011874620801846543,down
958,2020-09-09,65,31,2,5.880362900672932,3236.5500000000006,784071,2083434,3317,38,2,19,0.00864731422211948,up
959,2020-09-10,62,21,1,5.571998492422152,3197.3999999999996,757972,2302344,3398,30,10,13,-0.021500022485025597,down
960,2020-09-11,27,6,0,5.638405557744232,1407.5800000000002,510727,1908895,1474,11,1,6,-0.003498666797337889,down
961,2020-09-14,109,70,1,5.3029752453267305,5145.740000000001,1246467,2264584,5641,31,24,46,0.005940128806839186,up
962,2020-09-15,26,6,0,5.764805897805898,1561.4800000000002,491214,1806014,1617,16,1,4,-0.0019162401476422184,down
963,2020-09-16,35,20,4,5.555426795792409,1500.54,564955,1353016,1580,19,11,3,-0.007545662459263325,down
964,2020-09-17,31,4,0,5.590868989813193,2053.97,597402,2110947,2174,11,1,15,0.0030326642511204287,up
965,2020-09-18,42,1,0,5.667908623960394,3679.3000000000006,698778,2712291,3876,25,6,10,-0.01129151699274646,down
966,2020-09-21,21,12,0,5.68770325407282,1263.1900000000003,258841,688675,1301,14,1,6,-0.0013726716845656635,down
967,2020-09-22,45,23,0,5.626771915254057,2460.2200000000003,612512,1721700,2572,23,3,16,0.006013826291435939,up
968,2020-09-23,48,21,0,5.750292225662815,3062.41,596956,1549150,3146,31,1,11,-0.025056453647306683,down
969,2020-09-24,23,0,0,5.819301101819734,1472.2799999999997,473478,2042075,1496,16,0,5,0.006338905217461967,up
970,2020-09-25,84,63,0,5.437768914011834,4186.769999999999,941438,1451823,4518,28,17,36,0.01909377280290545,up
971,2020-09-28,16,7,0,5.386451005291005,882.3800000000002,443726,1340349,948,4,4,7,0.005309156399501216,up
972,2020-09-29,37,18,1,5.562743560682387,1470.1900000000003,624244,1532338,1559,12,5,12,-0.004610659568008637,down
973,2020-09-30,95,33,0,5.44452680351526,3412.2,1672133,4898832,3704,26,7,31,0.0065216012325901174,up
974,2020-10-01,60,39,0,5.466806422126076,2909.709999999999,1006275,2190413,3188,19,9,29,-0.0014974195184108982,down
975,2020-10-02,3,0,0,5.468595317725752,192.54000000000002,591008,2951705,210,1,0,1,0.0028392187842590346,up
976,2020-10-05,31,0,2,5.623536748671118,1976.8000000000002,1445387,7688372,2029,19,2,8,0.012274061110192613,up
977,2020-10-06,23,2,0,5.7464923145333655,1804.26,672184,3201250,1888,13,0,8,-0.01401398145359865,down
978,2020-10-07,104,55,1,5.427859385249741,6171.970000000001,2505910,5631519,6653,35,17,51,0.010305588139069649,up
979,2020-10-08,44,17,1,5.305743688982732,1965.3000000000004,1266265,3957250,2183,11,10,15,0.0036543464406000384,up
980,2020-10-09,37,12,0,5.580164077100382,1871.32,892288,3148745,2007,20,4,10,0.005049606290157523,up
981,2020-10-12,109,53,0,5.473442530055849,6635.240000000001,2121317,6338293,7046,45,18,43,0.009771358679256813,up
982,2020-10-13,91,44,8,5.60142380969225,5413.740000000002,1258765,3307697,5684,47,11,31,-0.006247882133191795,down
